station,date,DP10,DP01,DP1X,DT32,DT00,DX70,DX90,PRCP,RHAV,TAVG,TMAX,TMIN,EMXT,EMNT,HTDD,EMXP,MNPN,MXPN,HXyz,HNyz
GHCND:AM000037789,2004-01-01,,,,,,,,,,,,45.8,,,,,,,,
GHCND:AM000037789,2005-01-01,,,,,,,,,,,,,,,5248.0,,,,,
GHCND:AM000037792,2017-01-01,,,,,,103,,,,,,,,,,,,,,
GHCND:AM000037792,2017-01-01,,,,,,,6,,,,,,,,,,,,,
GHCND:AM000037792,2017-01-01,,,,,,,,,,,,,93.0,,,,,,,
GHCND:AM000037792,2017-01-01,,,,,,,,,,,57.1,,,,,,,,,
GHCND:AM000037792,2019-01-01,,75,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2019-01-01,37,,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2019-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2019-01-01,,,,,,112,,,,,,,,,,,,,,
GHCND:AM000037792,2019-01-01,,,,,,,5,,,,,,,,,,,,,
GHCND:AM000037792,2019-01-01,,,,,,,,,,,,,,,,0.68,,,,
GHCND:AM000037792,2019-01-01,,,,,,,,,,,,,93.0,,,,,,,
GHCND:AM000037792,2019-01-01,,,,,,,,10.45,,,,,,,,,,,,
GHCND:AM000037792,2019-01-01,,,,,,,,,,,57.8,,,,,,,,,
GHCND:AM000037792,2020-01-01,,80,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2020-01-01,36,,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2020-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2020-01-01,,,,,,118,,,,,,,,,,,,,,
GHCND:AM000037792,2020-01-01,,,,,,,1,,,,,,,,,,,,,
GHCND:AM000037792,2020-01-01,,,,,,,,,,,,,,,,0.61,,,,
GHCND:AM000037792,2020-01-01,,,,,,,,,,,,,91.0,,,,,,,
GHCND:AM000037792,2020-01-01,,,,,,,,11.04,,,,,,,,,,,,
GHCND:AM000037792,2020-01-01,,,,,,,,,,,57.3,,,,,,,,,
GHCND:AM000037792,2022-01-01,,75,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2022-01-01,37,,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2022-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2022-01-01,,,,,,118,,,,,,,,,,,,,,
GHCND:AM000037792,2022-01-01,,,,,,,6,,,,,,,,,,,,,
GHCND:AM000037792,2022-01-01,,,,,,,,,,,,,,,,0.94,,,,
GHCND:AM000037792,2022-01-01,,,,,,,,,,,,,93.0,,,,,,,
GHCND:AM000037792,2022-01-01,,,,,,,,12.51,,,,,,,,,,,,
GHCND:AM000037792,2022-01-01,,,,,,,,,,,57.8,,,,,,,,,
GHCND:AM000037792,2023-01-01,,94,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2023-01-01,31,,,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2023-01-01,,,23,,,,,,,,,,,,,,,,,
GHCND:AM000037792,2023-01-01,,,,,,108,,,,,,,,,,,,,,
GHCND:AM000037792,2023-01-01,,,,,,,4,,,,,,,,,,,,,
GHCND:AM000037792,2023-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AM000037792,2023-01-01,,,,,,,,,,,,,93.0,,,,,,,
GHCND:AM000037792,2023-01-01,,,,,,,,93.84,,,,,,,,,,,,
GHCND:AM000037792,2023-01-01,,,,,,,,,,,58.7,,,,,,,,,
GHCND:AM000037801,1995-01-01,,87,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,45,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,4,,,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,167,,,,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,78,,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,,,,,-10.0,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,,,,,,,1.0,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,,,,83.0,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,,,,,,8133.0,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,17.5,,,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,42.5,,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,,52.8,,,,,,,,,
GHCND:AM000037801,1995-01-01,,,,,,,,,,,,32.2,,,,,,,,
GHCND:AM000037801,1996-01-01,,103,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,45,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,13,,,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,179,,,,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,80,,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,,,,,-20.0,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,,,,,,,1.52,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,,,,87.0,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,,,,,,8510.0,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,15.16,,,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,42.8,,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,,53.7,,,,,,,,,
GHCND:AM000037801,1996-01-01,,,,,,,,,,,,31.9,,,,,,,,
GHCND:AM000037801,1997-01-01,,103,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,51,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,20,,,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,178,,,,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,73,,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,,,,,-10.0,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,,,,,,,2.48,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,,,,83.0,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,,,,,,8337.0,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,19.59,,,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,41.6,,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,,52.9,,,,,,,,,
GHCND:AM000037801,1997-01-01,,,,,,,,,,,,30.3,,,,,,,,
GHCND:AM000037801,1999-01-01,,114,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,46,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,1,,,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,173,,,,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,71,,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,,,,,-1.0,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,,,,,,,1.7,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,,,,86.0,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,,,,,,7294.0,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,18.72,,,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,43.5,,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,,54.6,,,,,,,,,
GHCND:AM000037801,1999-01-01,,,,,,,,,,,,32.4,,,,,,,,
GHCND:AM000037801,2000-01-01,,94,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,4,,,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,172,,,,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,86,,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,1,,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,,,,,-7.0,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,,,,,,,0.76,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,,,,91.0,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,,,,,,8419.0,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,14.43,,,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,42.1,,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,,53.3,,,,,,,,,
GHCND:AM000037801,2000-01-01,,,,,,,,,,,,30.8,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,10,,,,,,,,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,157,,,,,,,,,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,86,,,,,,,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,,,,,,,,-8.0,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,,,,,,,87.0,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,,,,,,,,,7792.0,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,,,,43.5,,,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,,,,,55.0,,,,,,,,,
GHCND:AM000037801,2001-01-01,,,,,,,,,,,,32.0,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,23,,,,,,,,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,172,,,,,,,,,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,89,,,,,,,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,,,,,,,,-9.0,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,,,,,,,81.0,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,,,,,,,,,8214.0,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,,,,41.6,,,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,,,,,52.9,,,,,,,,,
GHCND:AM000037801,2002-01-01,,,,,,,,,,,,30.3,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,14,,,,,,,,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,171,,,,,,,,,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,77,,,,,,,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,3,,,,,,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,,,,,,,,-20.0,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,,,,,,,93.0,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,,,,,,,,,8618.0,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,,,,41.6,,,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,,,,,52.3,,,,,,,,,
GHCND:AM000037801,2003-01-01,,,,,,,,,,,,30.9,,,,,,,,
GHCND:AM000037801,2004-01-01,,100,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,56,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,5,,,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,177,,,,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,87,,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,,,,,-11.0,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,,,,,,,1.57,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,,,,84.0,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,,,,,,8075.0,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,22.59,,,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,42.0,,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,,53.8,,,,,,,,,
GHCND:AM000037801,2004-01-01,,,,,,,,,,,,30.2,,,,,,,,
GHCND:AM000037801,2015-01-01,,97,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2015-01-01,43,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2015-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2015-01-01,,,,,,82,,,,,,,,,,,,,,
GHCND:AM000037801,2015-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2015-01-01,,,,,,,,,,,,,,,,1.15,,,,
GHCND:AM000037801,2015-01-01,,,,,,,,,,,,,90.0,,,,,,,
GHCND:AM000037801,2015-01-01,,,,,,,,16.32,,,,,,,,,,,,
GHCND:AM000037801,2015-01-01,,,,,,,,,,,54.6,,,,,,,,,
GHCND:AM000037801,2016-01-01,,108,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2016-01-01,55,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2016-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2016-01-01,,,,,,55,,,,,,,,,,,,,,
GHCND:AM000037801,2016-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2016-01-01,,,,,,,,,,,,,,,,1.61,,,,
GHCND:AM000037801,2016-01-01,,,,,,,,,,,,,85.0,,,,,,,
GHCND:AM000037801,2016-01-01,,,,,,,,20.58,,,,,,,,,,,,
GHCND:AM000037801,2016-01-01,,,,,,,,,,,53.1,,,,,,,,,
GHCND:AM000037801,2017-01-01,,68,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2017-01-01,45,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2017-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2017-01-01,,,,,,,,,,,,,,,,1.43,,,,
GHCND:AM000037801,2017-01-01,,,,,,,,14.58,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,,77,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,,,,,,73,,,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,,,,,,,,,,,,,,,,0.88,,,,
GHCND:AM000037801,2019-01-01,,,,,,,,,,,,,87.0,,,,,,,
GHCND:AM000037801,2019-01-01,,,,,,,,14.69,,,,,,,,,,,,
GHCND:AM000037801,2019-01-01,,,,,,,,,,,54.4,,,,,,,,,
GHCND:AM000037801,2020-01-01,,93,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2020-01-01,51,,,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2020-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AM000037801,2020-01-01,,,,,,69,,,,,,,,,,,,,,
GHCND:AM000037801,2020-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2020-01-01,,,,,,,,,,,,,,,,1.03,,,,
GHCND:AM000037801,2020-01-01,,,,,,,,,,,,,85.0,,,,,,,
GHCND:AM000037801,2020-01-01,,,,,,,,18.15,,,,,,,,,,,,
GHCND:AM000037801,2020-01-01,,,,,,,,,,,54.1,,,,,,,,,
GHCND:AM000037801,2022-01-01,,,,,,84,,,,,,,,,,,,,,
GHCND:AM000037801,2022-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2022-01-01,,,,,,,,,,,,,86.0,,,,,,,
GHCND:AM000037801,2022-01-01,,,,,,,,,,,55.3,,,,,,,,,
GHCND:AM000037801,2023-01-01,,,,,,66,,,,,,,,,,,,,,
GHCND:AM000037801,2023-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037801,2023-01-01,,,,,,,,,,,,,87.0,,,,,,,
GHCND:AM000037801,2023-01-01,,,,,,,,,,,55.4,,,,,,,,,
GHCND:AM000037815,2023-01-01,,103,,,,,,,,,,,,,,,,,,
GHCND:AM000037815,2023-01-01,69,,,,,,,,,,,,,,,,,,,
GHCND:AM000037815,2023-01-01,,,19,,,,,,,,,,,,,,,,,
GHCND:AM000037815,2023-01-01,,,,,,87,,,,,,,,,,,,,,
GHCND:AM000037815,2023-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AM000037815,2023-01-01,,,,,,,,,,,,,,,,3.92,,,,
GHCND:AM000037815,2023-01-01,,,,,,,,,,,,,90.0,,,,,,,
GHCND:AM000037815,2023-01-01,,,,,,,,81.98,,,,,,,,,,,,
GHCND:AM000037815,2023-01-01,,,,,,,,,,,56.5,,,,,,,,,
GHCND:AM000037897,2016-01-01,,,,,,95,,,,,,,,,,,,,,
GHCND:AM000037897,2016-01-01,,,,,,,4,,,,,,,,,,,,,
GHCND:AM000037897,2016-01-01,,,,,,,,,,,,,95.0,,,,,,,
GHCND:AM000037897,2016-01-01,,,,,,,,,,,57.5,,,,,,,,,
GHCND:AM000037897,2017-01-01,,,,,,111,,,,,,,,,,,,,,
GHCND:AM000037897,2017-01-01,,,,,,,1,,,,,,,,,,,,,
GHCND:AM000037897,2017-01-01,,,,,,,,,,,,,91.0,,,,,,,
GHCND:AM000037897,2017-01-01,,,,,,,,,,,58.9,,,,,,,,,
GHCND:AM000037897,2020-01-01,,,,,,109,,,,,,,,,,,,,,
GHCND:AM000037897,2020-01-01,,,,,,,1,,,,,,,,,,,,,
GHCND:AM000037897,2020-01-01,,,,,,,,,,,,,91.0,,,,,,,
GHCND:AM000037897,2020-01-01,,,,,,,,,,,58.4,,,,,,,,,
GHCND:AM000037897,2022-01-01,,,,,,113,,,,,,,,,,,,,,
GHCND:AM000037897,2022-01-01,,,,,,,2,,,,,,,,,,,,,
GHCND:AM000037897,2022-01-01,,,,,,,,,,,,,92.0,,,,,,,
GHCND:AM000037897,2022-01-01,,,,,,,,,,,58.8,,,,,,,,,
GHCND:AM000037897,2023-01-01,,,,,,98,,,,,,,,,,,,,,
GHCND:AM000037897,2023-01-01,,,,,,,5,,,,,,,,,,,,,
GHCND:AM000037897,2023-01-01,,,,,,,,,,,,,91.0,,,,,,,
GHCND:AM000037897,2023-01-01,,,,,,,,,,,60.4,,,,,,,,,
GHCND:AM000037958,2023-01-01,,,,,,221,,,,,,,,,,,,,,
GHCND:AM000037958,2023-01-01,,,,,,,68,,,,,,,,,,,,,
GHCND:AM000037958,2023-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AM000037958,2023-01-01,,,,,,,,,,,73.7,,,,,,,,,
GHCND:AM000037959,2017-01-01,,63,,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2017-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2017-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2017-01-01,,,,,,152,,,,,,,,,,,,,,
GHCND:AM000037959,2017-01-01,,,,,,,44,,,,,,,,,,,,,
GHCND:AM000037959,2017-01-01,,,,,,,,,,,,,,,,3.92,,,,
GHCND:AM000037959,2017-01-01,,,,,,,,,,,,,101.0,,,,,,,
GHCND:AM000037959,2017-01-01,,,,,,,,20.86,,,,,,,,,,,,
GHCND:AM000037959,2017-01-01,,,,,,,,,,,68.4,,,,,,,,,
GHCND:AM000037959,2019-01-01,,58,,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2019-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2019-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2019-01-01,,,,,,172,,,,,,,,,,,,,,
GHCND:AM000037959,2019-01-01,,,,,,,46,,,,,,,,,,,,,
GHCND:AM000037959,2019-01-01,,,,,,,,,,,,,,,,3.91,,,,
GHCND:AM000037959,2019-01-01,,,,,,,,,,,,,99.0,,,,,,,
GHCND:AM000037959,2019-01-01,,,,,,,,20.5,,,,,,,,,,,,
GHCND:AM000037959,2019-01-01,,,,,,,,,,,69.5,,,,,,,,,
GHCND:AM000037959,2020-01-01,,90,,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2020-01-01,53,,,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2020-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AM000037959,2020-01-01,,,,,,165,,,,,,,,,,,,,,
GHCND:AM000037959,2020-01-01,,,,,,,35,,,,,,,,,,,,,
GHCND:AM000037959,2020-01-01,,,,,,,,,,,,,,,,3.91,,,,
GHCND:AM000037959,2020-01-01,,,,,,,,,,,,,98.0,,,,,,,
GHCND:AM000037959,2020-01-01,,,,,,,,21.57,,,,,,,,,,,,
GHCND:AM000037959,2020-01-01,,,,,,,,,,,67.7,,,,,,,,,
GHCND:AMM00037717,2007-01-01,,,,,,45,,,,,,,,,,,,,,
GHCND:AMM00037717,2007-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2007-01-01,,,,,,,,,,,,,81.0,,,,,,,
GHCND:AMM00037717,2007-01-01,,,,,,,,,,,49.9,,,,,,,,,
GHCND:AMM00037717,2008-01-01,,,,,,55,,,,,,,,,,,,,,
GHCND:AMM00037717,2008-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2008-01-01,,,,,,,,,,,,,83.0,,,,,,,
GHCND:AMM00037717,2008-01-01,,,,,,,,,,,51.3,,,,,,,,,
GHCND:AMM00037717,2009-01-01,,,,,,28,,,,,,,,,,,,,,
GHCND:AMM00037717,2009-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2009-01-01,,,,,,,,,,,,,76.0,,,,,,,
GHCND:AMM00037717,2009-01-01,,,,,,,,,,,50.9,,,,,,,,,
GHCND:AMM00037717,2010-01-01,,,,,,87,,,,,,,,,,,,,,
GHCND:AMM00037717,2010-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2010-01-01,,,,,,,,,,,,,85.0,,,,,,,
GHCND:AMM00037717,2010-01-01,,,,,,,,,,,55.5,,,,,,,,,
GHCND:AMM00037717,2012-01-01,,,,,,66,,,,,,,,,,,,,,
GHCND:AMM00037717,2012-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2012-01-01,,,,,,,,,,,,,82.0,,,,,,,
GHCND:AMM00037717,2012-01-01,,,,,,,,,,,52.3,,,,,,,,,
GHCND:AMM00037717,2013-01-01,,,,,,39,,,,,,,,,,,,,,
GHCND:AMM00037717,2013-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2013-01-01,,,,,,,,,,,,,80.0,,,,,,,
GHCND:AMM00037717,2013-01-01,,,,,,,,,,,51.9,,,,,,,,,
GHCND:AMM00037717,2014-01-01,,136,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2014-01-01,102,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2014-01-01,,,44,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2014-01-01,,,,,,71,,,,,,,,,,,,,,
GHCND:AMM00037717,2014-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2014-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2014-01-01,,,,,,,,,,,,,86.0,,,,,,,
GHCND:AMM00037717,2014-01-01,,,,,,,,186.59,,,,,,,,,,,,
GHCND:AMM00037717,2014-01-01,,,,,,,,,,,53.3,,,,,,,,,
GHCND:AMM00037717,2015-01-01,,122,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2015-01-01,93,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2015-01-01,,,31,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2015-01-01,,,,,,78,,,,,,,,,,,,,,
GHCND:AMM00037717,2015-01-01,,,,,,,1,,,,,,,,,,,,,
GHCND:AMM00037717,2015-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2015-01-01,,,,,,,,,,,,,91.0,,,,,,,
GHCND:AMM00037717,2015-01-01,,,,,,,,138.53,,,,,,,,,,,,
GHCND:AMM00037717,2015-01-01,,,,,,,,,,,53.5,,,,,,,,,
GHCND:AMM00037717,2016-01-01,,135,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2016-01-01,103,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2016-01-01,,,30,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2016-01-01,,,,,,57,,,,,,,,,,,,,,
GHCND:AMM00037717,2016-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2016-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2016-01-01,,,,,,,,,,,,,86.0,,,,,,,
GHCND:AMM00037717,2016-01-01,,,,,,,,140.72,,,,,,,,,,,,
GHCND:AMM00037717,2016-01-01,,,,,,,,,,,52.3,,,,,,,,,
GHCND:AMM00037717,2017-01-01,,111,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2017-01-01,77,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2017-01-01,,,28,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2017-01-01,,,,,,85,,,,,,,,,,,,,,
GHCND:AMM00037717,2017-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2017-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2017-01-01,,,,,,,,,,,,,89.0,,,,,,,
GHCND:AMM00037717,2017-01-01,,,,,,,,125.62,,,,,,,,,,,,
GHCND:AMM00037717,2017-01-01,,,,,,,,,,,53.4,,,,,,,,,
GHCND:AMM00037717,2018-01-01,,133,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2018-01-01,97,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2018-01-01,,,36,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2018-01-01,,,,,,67,,,,,,,,,,,,,,
GHCND:AMM00037717,2018-01-01,,,,,,,0,,,,,,,,,,,,,
GHCND:AMM00037717,2018-01-01,,,,,,,,,,,,,,,,3.93,,,,
GHCND:AMM00037717,2018-01-01,,,,,,,,,,,,,88.0,,,,,,,
GHCND:AMM00037717,2018-01-01,,,,,,,,154.42,,,,,,,,,,,,
GHCND:AMM00037717,2018-01-01,,,,,,,,,,,55.1,,,,,,,,,
GHCND:AMM00037717,2019-01-01,,109,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2019-01-01,76,,,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2019-01-01,,,27,,,,,,,,,,,,,,,,,
GHCND:AMM00037717,2019-01-01,,,,,,85,,,,,,,,,,,,,,
GHCND:AMM00037717,2019-01-01,,,,,,,0,,,,,,,,,,,,,
