station,date,DP10,DP01,DP1X,DT32,DT00,DX70,DX90,PRCP,RHAV,TAVG,TMAX,TMIN,EMXT,EMNT,HTDD,EMXP,MNPN,MXPN,HXyz,HNyz
GHCND:AGM00060430,2007-01-01,56,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,8,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,166,,,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,60,,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,,,,,31.0,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,,,,,,,4.69,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,,,,,,1851.0,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,34.97,,,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,63.3,,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,,71.7,,,,,,,,,
GHCND:AGM00060430,2007-01-01,,,,,,,,,,,,54.9,,,,,,,,
GHCND:AGM00060430,2008-01-01,,93,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,53,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,5,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,0,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,183,,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,65,,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,,,,,,,32.0,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,,,,,,,,,2.2,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,26.59,,,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,,,63.4,,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,,,,72.0,,,,,,,,,
GHCND:AGM00060430,2008-01-01,,,,,,,,,,,,54.8,,,,,,,,
GHCND:AGM00060430,2009-01-01,,97,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2009-01-01,67,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2009-01-01,,,7,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2009-01-01,,,,,,191,,,,,,,,,,,,,,
GHCND:AGM00060430,2009-01-01,,,,,,,78,,,,,,,,,,,,,
GHCND:AGM00060430,2009-01-01,,,,,,,,,,,,,,,,2.6,,,,
GHCND:AGM00060430,2009-01-01,,,,,,,,,,,,,107.0,,,,,,,
GHCND:AGM00060430,2009-01-01,,,,,,,,35.79,,,,,,,,,,,,
GHCND:AGM00060430,2009-01-01,,,,,,,,,,,72.9,,,,,,,,,
GHCND:AGM00060430,2010-01-01,,109,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2010-01-01,66,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2010-01-01,,,9,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2010-01-01,,,,,,181,,,,,,,,,,,,,,
GHCND:AGM00060430,2010-01-01,,,,,,,57,,,,,,,,,,,,,
GHCND:AGM00060430,2010-01-01,,,,,,,,,,,,,,,,1.61,,,,
GHCND:AGM00060430,2010-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AGM00060430,2010-01-01,,,,,,,,,,,,,,,1688.0,,,,,
GHCND:AGM00060430,2010-01-01,,,,,,,,36.25,,,,,,,,,,,,
GHCND:AGM00060430,2010-01-01,,,,,,,,,,,71.9,,,,,,,,,
GHCND:AGM00060430,2011-01-01,,94,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2011-01-01,62,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2011-01-01,,,10,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2011-01-01,,,,,,193,,,,,,,,,,,,,,
GHCND:AGM00060430,2011-01-01,,,,,,,67,,,,,,,,,,,,,
GHCND:AGM00060430,2011-01-01,,,,,,,,,,,,,,,,2.24,,,,
GHCND:AGM00060430,2011-01-01,,,,,,,,,,,,,106.0,,,,,,,
GHCND:AGM00060430,2011-01-01,,,,,,,,35.83,,,,,,,,,,,,
GHCND:AGM00060430,2011-01-01,,,,,,,,,,,73.1,,,,,,,,,
GHCND:AGM00060430,2012-01-01,,91,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2012-01-01,58,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2012-01-01,,,7,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2012-01-01,,,,,,193,,,,,,,,,,,,,,
GHCND:AGM00060430,2012-01-01,,,,,,,92,,,,,,,,,,,,,
GHCND:AGM00060430,2012-01-01,,,,,,,,,,,,,,,,1.93,,,,
GHCND:AGM00060430,2012-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AGM00060430,2012-01-01,,,,,,,,28.89,,,,,,,,,,,,
GHCND:AGM00060430,2012-01-01,,,,,,,,,,,73.8,,,,,,,,,
GHCND:AGM00060430,2013-01-01,,119,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2013-01-01,71,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2013-01-01,,,5,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2013-01-01,,,,,,182,,,,,,,,,,,,,,
GHCND:AGM00060430,2013-01-01,,,,,,,65,,,,,,,,,,,,,
GHCND:AGM00060430,2013-01-01,,,,,,,,,,,,,,,,2.01,,,,
GHCND:AGM00060430,2013-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AGM00060430,2013-01-01,,,,,,,,35.43,,,,,,,,,,,,
GHCND:AGM00060430,2013-01-01,,,,,,,,,,,71.6,,,,,,,,,
GHCND:AGM00060430,2014-01-01,,99,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2014-01-01,60,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2014-01-01,,,5,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2014-01-01,,,,,,213,,,,,,,,,,,,,,
GHCND:AGM00060430,2014-01-01,,,,,,,80,,,,,,,,,,,,,
GHCND:AGM00060430,2014-01-01,,,,,,,,,,,,,,,,2.05,,,,
GHCND:AGM00060430,2014-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AGM00060430,2014-01-01,,,,,,,,,,,,,,,1781.0,,,,,
GHCND:AGM00060430,2014-01-01,,,,,,,,28.99,,,,,,,,,,,,
GHCND:AGM00060430,2014-01-01,,,,,,,,,,,74.6,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,84,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,41,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,6,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,225,,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,78,,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,,,,,,,31.0,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,,,,,,,,,2.13,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,22.37,,,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,,,65.8,,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,,,,75.2,,,,,,,,,
GHCND:AGM00060430,2015-01-01,,,,,,,,,,,,56.4,,,,,,,,
GHCND:AGM00060430,2016-01-01,,96,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2016-01-01,56,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2016-01-01,,,8,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2016-01-01,,,,,,,,,,,,,,,,2.95,,,,
GHCND:AGM00060430,2016-01-01,,,,,,,,32.1,,,,,,,,,,,,
GHCND:AGM00060430,2017-01-01,,72,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2017-01-01,44,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2017-01-01,,,8,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2017-01-01,,,,,,,,,,,,,,,,2.8,,,,
GHCND:AGM00060430,2017-01-01,,,,,,,,30.09,,,,,,,,,,,,
GHCND:AGM00060430,2018-01-01,,113,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2018-01-01,78,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2018-01-01,,,10,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2018-01-01,,,,,,,,,,,,,,,,3.35,,,,
GHCND:AGM00060430,2018-01-01,,,,,,,,43.56,,,,,,,,,,,,
GHCND:AGM00060430,2019-01-01,,88,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2019-01-01,56,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2019-01-01,,,5,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2019-01-01,,,,,,,,,,,,,,,,2.01,,,,
GHCND:AGM00060430,2019-01-01,,,,,,,,27.66,,,,,,,,,,,,
GHCND:AGM00060430,2022-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060430,2022-01-01,,,,0,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2022-01-01,,,,,,,,,,,,,,36.0,,,,,,
GHCND:AGM00060430,2022-01-01,,,,,,,,,,,,57.8,,,,,,,,
GHCND:AGM00060430,2023-01-01,,79,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2023-01-01,41,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2023-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2023-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060430,2023-01-01,,,,3,,,,,,,,,,,,,,,,
GHCND:AGM00060430,2023-01-01,,,,,,,,,,,,,,29.0,,,,,,
GHCND:AGM00060430,2023-01-01,,,,,,,,,,,,,,,,2.2,,,,
GHCND:AGM00060430,2023-01-01,,,,,,,,18.69,,,,,,,,,,,,
GHCND:AGM00060430,2023-01-01,,,,,,,,,,,,57.5,,,,,,,,
GHCND:AGM00060437,2005-01-01,,80,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2005-01-01,44,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2005-01-01,,,4,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2005-01-01,,,,,,,,,,,,,,,,2.24,,,,
GHCND:AGM00060437,2005-01-01,,,,,,,,22.22,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,,92,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,53,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,,,,,,175,,,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,,,,,,,39,,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,,,,,,,,,,,,,,,,5.43,,,,
GHCND:AGM00060437,2006-01-01,,,,,,,,,,,,,98.0,,,,,,,
GHCND:AGM00060437,2006-01-01,,,,,,,,29.31,,,,,,,,,,,,
GHCND:AGM00060437,2006-01-01,,,,,,,,,,,68.5,,,,,,,,,
GHCND:AGM00060437,2007-01-01,,101,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2007-01-01,68,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2007-01-01,,,7,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2007-01-01,,,,,,139,,,,,,,,,,,,,,
GHCND:AGM00060437,2007-01-01,,,,,,,38,,,,,,,,,,,,,
GHCND:AGM00060437,2007-01-01,,,,,,,,,,,,,,,,2.6,,,,
GHCND:AGM00060437,2007-01-01,,,,,,,,,,,,,99.0,,,,,,,
GHCND:AGM00060437,2007-01-01,,,,,,,,34.57,,,,,,,,,,,,
GHCND:AGM00060437,2007-01-01,,,,,,,,,,,66.6,,,,,,,,,
GHCND:AGM00060437,2008-01-01,,101,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2008-01-01,59,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2008-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2008-01-01,,,,,,140,,,,,,,,,,,,,,
GHCND:AGM00060437,2008-01-01,,,,,,,43,,,,,,,,,,,,,
GHCND:AGM00060437,2008-01-01,,,,,,,,,,,,,,,,1.38,,,,
GHCND:AGM00060437,2008-01-01,,,,,,,,,,,,,100.0,,,,,,,
GHCND:AGM00060437,2008-01-01,,,,,,,,24.83,,,,,,,,,,,,
GHCND:AGM00060437,2008-01-01,,,,,,,,,,,66.7,,,,,,,,,
GHCND:AGM00060437,2009-01-01,,108,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2009-01-01,68,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2009-01-01,,,4,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2009-01-01,,,,,,145,,,,,,,,,,,,,,
GHCND:AGM00060437,2009-01-01,,,,,,,46,,,,,,,,,,,,,
GHCND:AGM00060437,2009-01-01,,,,,,,,,,,,,,,,1.77,,,,
GHCND:AGM00060437,2009-01-01,,,,,,,,,,,,,103.0,,,,,,,
GHCND:AGM00060437,2009-01-01,,,,,,,,29.67,,,,,,,,,,,,
GHCND:AGM00060437,2009-01-01,,,,,,,,,,,67.3,,,,,,,,,
GHCND:AGM00060437,2010-01-01,,117,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2010-01-01,75,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2010-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2010-01-01,,,,,,153,,,,,,,,,,,,,,
GHCND:AGM00060437,2010-01-01,,,,,,,42,,,,,,,,,,,,,
GHCND:AGM00060437,2010-01-01,,,,,,,,,,,,,,,,1.46,,,,
GHCND:AGM00060437,2010-01-01,,,,,,,,,,,,,99.0,,,,,,,
GHCND:AGM00060437,2010-01-01,,,,,,,,30.55,,,,,,,,,,,,
GHCND:AGM00060437,2010-01-01,,,,,,,,,,,67.2,,,,,,,,,
GHCND:AGM00060437,2011-01-01,,109,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2011-01-01,68,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2011-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2011-01-01,,,,,,158,,,,,,,,,,,,,,
GHCND:AGM00060437,2011-01-01,,,,,,,45,,,,,,,,,,,,,
GHCND:AGM00060437,2011-01-01,,,,,,,,,,,,,,,,2.24,,,,
GHCND:AGM00060437,2011-01-01,,,,,,,,,,,,,101.0,,,,,,,
GHCND:AGM00060437,2011-01-01,,,,,,,,33.62,,,,,,,,,,,,
GHCND:AGM00060437,2011-01-01,,,,,,,,,,,67.9,,,,,,,,,
GHCND:AGM00060437,2012-01-01,,100,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2012-01-01,62,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2012-01-01,,,11,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2012-01-01,,,,,,163,,,,,,,,,,,,,,
GHCND:AGM00060437,2012-01-01,,,,,,,64,,,,,,,,,,,,,
GHCND:AGM00060437,2012-01-01,,,,,,,,,,,,,,,,1.73,,,,
GHCND:AGM00060437,2012-01-01,,,,,,,,,,,,,103.0,,,,,,,
GHCND:AGM00060437,2012-01-01,,,,,,,,30.99,,,,,,,,,,,,
GHCND:AGM00060437,2012-01-01,,,,,,,,,,,68.5,,,,,,,,,
GHCND:AGM00060437,2013-01-01,,119,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2013-01-01,77,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2013-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2013-01-01,,,,,,162,,,,,,,,,,,,,,
GHCND:AGM00060437,2013-01-01,,,,,,,27,,,,,,,,,,,,,
GHCND:AGM00060437,2013-01-01,,,,,,,,,,,,,,,,2.44,,,,
GHCND:AGM00060437,2013-01-01,,,,,,,,,,,,,101.0,,,,,,,
GHCND:AGM00060437,2013-01-01,,,,,,,,33.31,,,,,,,,,,,,
GHCND:AGM00060437,2013-01-01,,,,,,,,,,,66.0,,,,,,,,,
GHCND:AGM00060437,2015-01-01,,92,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2015-01-01,56,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2015-01-01,,,7,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2015-01-01,,,,,,172,,,,,,,,,,,,,,
GHCND:AGM00060437,2015-01-01,,,,,,,57,,,,,,,,,,,,,
GHCND:AGM00060437,2015-01-01,,,,,,,,,,,,,,,,3.46,,,,
GHCND:AGM00060437,2015-01-01,,,,,,,,,,,,,117.0,,,,,,,
GHCND:AGM00060437,2015-01-01,,,,,,,,27.59,,,,,,,,,,,,
GHCND:AGM00060437,2015-01-01,,,,,,,,,,,69.7,,,,,,,,,
GHCND:AGM00060437,2016-01-01,,98,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2016-01-01,54,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2016-01-01,,,8,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2016-01-01,,,,,,,,,,,,,,,,3.19,,,,
GHCND:AGM00060437,2016-01-01,,,,,,,,30.52,,,,,,,,,,,,
GHCND:AGM00060437,2017-01-01,,83,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2017-01-01,51,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2017-01-01,,,8,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2017-01-01,,,,,,,,,,,,,,,,2.68,,,,
GHCND:AGM00060437,2017-01-01,,,,,,,,32.15,,,,,,,,,,,,
GHCND:AGM00060437,2018-01-01,,110,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2018-01-01,68,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2018-01-01,,,16,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2018-01-01,,,,,,,,,,,,,,,,2.56,,,,
GHCND:AGM00060437,2018-01-01,,,,,,,,43.19,,,,,,,,,,,,
GHCND:AGM00060437,2019-01-01,,81,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2019-01-01,53,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2019-01-01,,,4,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2019-01-01,,,,,,,,,,,,,,,,1.77,,,,
GHCND:AGM00060437,2019-01-01,,,,,,,,27.19,,,,,,,,,,,,
GHCND:AGM00060437,2020-01-01,,72,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2020-01-01,43,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2020-01-01,,,4,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2020-01-01,,,,,,,,,,,,,,,,1.93,,,,
GHCND:AGM00060437,2020-01-01,,,,,,,,20.06,,,,,,,,,,,,
GHCND:AGM00060437,2023-01-01,,75,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2023-01-01,49,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2023-01-01,,,7,,,,,,,,,,,,,,,,,
GHCND:AGM00060437,2023-01-01,,,,,,,,,,,,,,,,2.01,,,,
GHCND:AGM00060437,2023-01-01,,,,,,,,25.35,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,,74,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,,,,,,196,,,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,,,,,,,66,,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,,,,,,,,,,,,,,,,0.94,,,,
GHCND:AGM00060444,2005-01-01,,,,,,,,,,,,,107.0,,,,,,,
GHCND:AGM00060444,2005-01-01,,,,,,,,13.39,,,,,,,,,,,,
GHCND:AGM00060444,2005-01-01,,,,,,,,,,,71.4,,,,,,,,,
GHCND:AGM00060444,2006-01-01,,67,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2006-01-01,26,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2006-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2006-01-01,,,,,,209,,,,,,,,,,,,,,
GHCND:AGM00060444,2006-01-01,,,,,,,85,,,,,,,,,,,,,
GHCND:AGM00060444,2006-01-01,,,,,,,,,,,,,,,,1.93,,,,
GHCND:AGM00060444,2006-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AGM00060444,2006-01-01,,,,,,,,12.5,,,,,,,,,,,,
GHCND:AGM00060444,2006-01-01,,,,,,,,,,,73.7,,,,,,,,,
GHCND:AGM00060444,2007-01-01,,74,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2007-01-01,39,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2007-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2007-01-01,,,,,,168,,,,,,,,,,,,,,
GHCND:AGM00060444,2007-01-01,,,,,,,77,,,,,,,,,,,,,
GHCND:AGM00060444,2007-01-01,,,,,,,,,,,,,,,,1.18,,,,
GHCND:AGM00060444,2007-01-01,,,,,,,,,,,,,103.0,,,,,,,
GHCND:AGM00060444,2007-01-01,,,,,,,,17.48,,,,,,,,,,,,
GHCND:AGM00060444,2007-01-01,,,,,,,,,,,72.5,,,,,,,,,
GHCND:AGM00060444,2009-01-01,,76,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2009-01-01,39,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2009-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2009-01-01,,,,,,183,,,,,,,,,,,,,,
GHCND:AGM00060444,2009-01-01,,,,,,,88,,,,,,,,,,,,,
GHCND:AGM00060444,2009-01-01,,,,,,,,,,,,,,,,0.63,,,,
GHCND:AGM00060444,2009-01-01,,,,,,,,,,,,,107.0,,,,,,,
GHCND:AGM00060444,2009-01-01,,,,,,,,12.31,,,,,,,,,,,,
GHCND:AGM00060444,2009-01-01,,,,,,,,,,,72.9,,,,,,,,,
GHCND:AGM00060444,2010-01-01,,76,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2010-01-01,47,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2010-01-01,,,2,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2010-01-01,,,,,,,,,,,,,,,,1.5,,,,
GHCND:AGM00060444,2010-01-01,,,,,,,,14.86,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,,96,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,,,3,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,,,,,,185,,,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,,,,,,,89,,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,,,,,,,,,,,,,,,,1.38,,,,
GHCND:AGM00060444,2011-01-01,,,,,,,,,,,,,106.0,,,,,,,
GHCND:AGM00060444,2011-01-01,,,,,,,,18.41,,,,,,,,,,,,
GHCND:AGM00060444,2011-01-01,,,,,,,,,,,73.0,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,72,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,26,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,35,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,194,,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,103,,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,,,,,,,19.0,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,,,,,,,,,1.18,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,11.91,,,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,,,62.3,,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,,,,74.8,,,,,,,,,
GHCND:AGM00060444,2012-01-01,,,,,,,,,,,,49.7,,,,,,,,
GHCND:AGM00060444,2013-01-01,,96,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2013-01-01,42,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2013-01-01,,,1,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2013-01-01,,,,,,192,,,,,,,,,,,,,,
GHCND:AGM00060444,2013-01-01,,,,,,,79,,,,,,,,,,,,,
GHCND:AGM00060444,2013-01-01,,,,,,,,,,,,,,,,1.14,,,,
GHCND:AGM00060444,2013-01-01,,,,,,,,,,,,,116.0,,,,,,,
GHCND:AGM00060444,2013-01-01,,,,,,,,15.36,,,,,,,,,,,,
GHCND:AGM00060444,2013-01-01,,,,,,,,,,,72.6,,,,,,,,,
GHCND:AGM00060444,2014-01-01,,82,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2014-01-01,37,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2014-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2014-01-01,,,,,,,,,,,,,,,,0.91,,,,
GHCND:AGM00060444,2014-01-01,,,,,,,,11.54,,,,,,,,,,,,
GHCND:AGM00060444,2015-01-01,,,,,,198,,,,,,,,,,,,,,
GHCND:AGM00060444,2015-01-01,,,,,,,77,,,,,,,,,,,,,
GHCND:AGM00060444,2015-01-01,,,,,,,,,,,,,106.0,,,,,,,
GHCND:AGM00060444,2015-01-01,,,,,,,,,,,73.7,,,,,,,,,
GHCND:AGM00060444,2016-01-01,,72,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2016-01-01,27,,,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2016-01-01,,,0,,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2016-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AGM00060444,2016-01-01,,,,10,,,,,,,,,,,,,,,,
GHCND:AGM00060444,2016-01-01,,,,,,,,,,,,,,28.0,,,,,,
GHCND:AGM00060444,2016-01-01,,,,,,,,,,,,,,,,0.79,,,,
GHCND:AGM00060444,2016-01-01,,,,,,,,9.4,,,,,,,,,,,,
GHCND:AGM00060444,2016-01-01,,,,,,,,,,,,50.8,,,,,,,,
GHCND:AGM00060444,2017-01-01,,,,,0,,,,,,,,,,,,,,,
