station,date,DP10,DP01,DP1X,DT32,DT00,DX70,DX90,PRCP,RHAV,TAVG,TMAX,TMIN,EMXT,EMNT,HTDD,EMXP,MNPN,MXPN,HXyz,HNyz
GHCND:AR000087007,2017-01-01,,,,,,,,,,,,,,14.0,,,,,,
GHCND:AR000087007,2017-01-01,,,,,,,,,,,,36.4,,,,,,,,
GHCND:AR000087007,2020-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087007,2020-01-01,,,,117,,,,,,,,,,,,,,,,
GHCND:AR000087007,2020-01-01,,,,,,,,,,,,,,12.0,,,,,,
GHCND:AR000087007,2020-01-01,,,,,,,,,,,,37.3,,,,,,,,
GHCND:AR000087007,2021-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087007,2021-01-01,,,,132,,,,,,,,,,,,,,,,
GHCND:AR000087007,2021-01-01,,,,,,,,,,,,,,9.0,,,,,,
GHCND:AR000087007,2021-01-01,,,,,,,,,,,,36.2,,,,,,,,
GHCND:AR000087007,2022-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087007,2022-01-01,,,,170,,,,,,,,,,,,,,,,
GHCND:AR000087007,2022-01-01,,,,,,,,,,,,,,9.0,,,,,,
GHCND:AR000087007,2022-01-01,,,,,,,,,,,,33.6,,,,,,,,
GHCND:AR000087007,2023-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087007,2023-01-01,,,,132,,,,,,,,,,,,,,,,
GHCND:AR000087007,2023-01-01,,,,,,,,,,,,,,11.0,,,,,,
GHCND:AR000087007,2023-01-01,,,,,,,,,,,,36.3,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,331,,,,,,,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,124,,,,,,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,,,,,,,,32.0,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,,,,,,,110.0,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,,,,,,,,,487.0,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,,,,72.9,,,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,,,,,84.5,,,,,,,,,
GHCND:AR000087078,1998-01-01,,,,,,,,,,,,61.2,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,3,,,,,,,,,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,314,,,,,,,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,158,,,,,,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,,,,,,,,29.0,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,,,,,,,107.0,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,,,,,,,,,612.0,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,,,,73.1,,,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,,,,,85.2,,,,,,,,,
GHCND:AR000087078,1999-01-01,,,,,,,,,,,,60.9,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,7,,,,,,,,,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,312,,,,,,,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,133,,,,,,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,,,,,,,,24.0,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,,,,,,,,,609.0,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,,,,72.9,,,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,,,,,84.8,,,,,,,,,
GHCND:AR000087078,2000-01-01,,,,,,,,,,,,61.0,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,7,,,,,,,,,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,317,,,,,,,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,,168,,,,,,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,,,,,,,,,27.0,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,,,,,,,,109.0,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,,,,,74.8,,,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,,,,,,86.9,,,,,,,,,
GHCND:AR000087078,2001-01-01,,,,,,,,,,,,62.7,,,,,,,,
GHCND:AR000087078,2003-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087078,2003-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AR000087078,2003-01-01,,,,,,,,,,,,,,31.0,,,,,,
GHCND:AR000087078,2003-01-01,,,,,,,,,,,,62.0,,,,,,,,
GHCND:AR000087078,2020-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087078,2020-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AR000087078,2020-01-01,,,,,,,,,,,,,,32.0,,,,,,
GHCND:AR000087078,2020-01-01,,,,,,,,,,,,63.8,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,17,,,,,,,,,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,307,,,,,,,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,111,,,,,,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,,,,,,,,23.0,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,,,,,,,110.0,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,,,,,,,,,1079.0,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,,,,70.1,,,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,,,,,83.3,,,,,,,,,
GHCND:AR000087129,1995-01-01,,,,,,,,,,,,56.8,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,20,,,,,,,,,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,296,,,,,,,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,96,,,,,,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,,,,,,,,20.0,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,,,,,,,107.0,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,,,,,,,,,1088.0,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,,,,69.5,,,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,,,,,81.7,,,,,,,,,
GHCND:AR000087129,1996-01-01,,,,,,,,,,,,57.2,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,9,,,,,,,,,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,302,,,,,,,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,122,,,,,,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,,,,,,,,24.0,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,,,,,,,,,805.0,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,,,,71.3,,,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,,,,,83.5,,,,,,,,,
GHCND:AR000087129,1997-01-01,,,,,,,,,,,,59.0,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,318,,,,,,,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,81,,,,,,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,,,,,,,,32.0,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,,,,,,,111.0,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,,,,,,,,,784.0,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,,,,69.4,,,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,,,,,81.4,,,,,,,,,
GHCND:AR000087129,1998-01-01,,,,,,,,,,,,57.5,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,21,,,,,,,,,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,293,,,,,,,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,102,,,,,,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,,,,,,,,21.0,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,,,,,,,109.0,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,,,,,,,,,1115.0,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,,,,68.6,,,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,,,,,81.1,,,,,,,,,
GHCND:AR000087129,1999-01-01,,,,,,,,,,,,56.2,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,14,,,,,,,,,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,294,,,,,,,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,86,,,,,,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,,,,,,,,18.0,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,,,,,,,106.0,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,,,,,,,,,1155.0,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,,,,68.5,,,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,,,,,80.5,,,,,,,,,
GHCND:AR000087129,2000-01-01,,,,,,,,,,,,56.4,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,13,,,,,,,,,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,290,,,,,,,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,97,,,,,,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,,,,,,,,22.0,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,,,,,,,,,1034.0,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,,,,69.6,,,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,,,,,81.6,,,,,,,,,
GHCND:AR000087129,2001-01-01,,,,,,,,,,,,57.7,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,11,,,,,,,,,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,303,,,,,,,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,103,,,,,,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,,,,,,,,25.0,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,,,,,,,110.0,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,,,,,,,,,1051.0,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,,,,69.6,,,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,,,,,82.0,,,,,,,,,
GHCND:AR000087129,2002-01-01,,,,,,,,,,,,57.2,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,17,,,,,,,,,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,303,,,,,,,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,120,,,,,,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,,,,,,,,24.0,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,,,,,,,112.0,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,,,,,,,,,898.0,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,,,,70.4,,,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,,,,,83.6,,,,,,,,,
GHCND:AR000087129,2003-01-01,,,,,,,,,,,,57.3,,,,,,,,
GHCND:AR000087129,2006-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2006-01-01,,,,9,,,,,,,,,,,,,,,,
GHCND:AR000087129,2006-01-01,,,,,,,,,,,,,,27.0,,,,,,
GHCND:AR000087129,2006-01-01,,,,,,,,,,,,57.1,,,,,,,,
GHCND:AR000087129,2007-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2007-01-01,,,,43,,,,,,,,,,,,,,,,
GHCND:AR000087129,2007-01-01,,,,,,,,,,,,,,17.0,,,,,,
GHCND:AR000087129,2007-01-01,,,,,,,,,,,,54.6,,,,,,,,
GHCND:AR000087129,2008-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2008-01-01,,,,18,,,,,,,,,,,,,,,,
GHCND:AR000087129,2008-01-01,,,,,,,,,,,,,,20.0,,,,,,
GHCND:AR000087129,2008-01-01,,,,,,,,,,,,55.6,,,,,,,,
GHCND:AR000087129,2009-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2009-01-01,,,,22,,,,,,,,,,,,,,,,
GHCND:AR000087129,2009-01-01,,,,,,,,,,,,,,26.0,,,,,,
GHCND:AR000087129,2009-01-01,,,,,,,,,,,,56.4,,,,,,,,
GHCND:AR000087129,2011-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2011-01-01,,,,21,,,,,,,,,,,,,,,,
GHCND:AR000087129,2011-01-01,,,,,,,,,,,,,,22.0,,,,,,
GHCND:AR000087129,2011-01-01,,,,,,,,,,,,55.8,,,,,,,,
GHCND:AR000087129,2012-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2012-01-01,,,,20,,,,,,,,,,,,,,,,
GHCND:AR000087129,2012-01-01,,,,,,,,,,,,,,24.0,,,,,,
GHCND:AR000087129,2012-01-01,,,,,,,,,,,,58.6,,,,,,,,
GHCND:AR000087129,2014-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2014-01-01,,,,7,,,,,,,,,,,,,,,,
GHCND:AR000087129,2014-01-01,,,,,,,,,,,,,,23.0,,,,,,
GHCND:AR000087129,2014-01-01,,,,,,,,,,,,58.5,,,,,,,,
GHCND:AR000087129,2015-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2015-01-01,,,,10,,,,,,,,,,,,,,,,
GHCND:AR000087129,2015-01-01,,,,,,,,,,,,,,27.0,,,,,,
GHCND:AR000087129,2015-01-01,,,,,,,,,,,,58.8,,,,,,,,
GHCND:AR000087129,2017-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2017-01-01,,,,9,,,,,,,,,,,,,,,,
GHCND:AR000087129,2017-01-01,,,,,,,,,,,,,,21.0,,,,,,
GHCND:AR000087129,2017-01-01,,,,,,,,,,,,58.1,,,,,,,,
GHCND:AR000087129,2021-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2021-01-01,,,,30,,,,,,,,,,,,,,,,
GHCND:AR000087129,2021-01-01,,,,,,,,,,,,,,20.0,,,,,,
GHCND:AR000087129,2021-01-01,,,,,,,,,,,,55.7,,,,,,,,
GHCND:AR000087129,2022-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2022-01-01,,,,16,,,,,,,,,,,,,,,,
GHCND:AR000087129,2022-01-01,,,,,,,,,,,,,,23.0,,,,,,
GHCND:AR000087129,2022-01-01,,,,,,,,,,,,54.1,,,,,,,,
GHCND:AR000087129,2023-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087129,2023-01-01,,,,7,,,,,,,,,,,,,,,,
GHCND:AR000087129,2023-01-01,,,,,,,,,,,,,,25.0,,,,,,
GHCND:AR000087129,2023-01-01,,,,,,,,,,,,59.5,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,3,,,,,,,,,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,302,,,,,,,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,83,,,,,,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,,,,,,,,26.0,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,,,,,,,107.0,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,,,,,,,,,884.0,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,,,,70.2,,,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,,,,,81.6,,,,,,,,,
GHCND:AR000087155,1995-01-01,,,,,,,,,,,,58.8,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,9,,,,,,,,,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,297,,,,,,,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,68,,,,,,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,,,,,,,,24.0,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,,,,,,,104.0,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,,,,,,,,,967.0,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,,,,69.5,,,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,,,,,80.1,,,,,,,,,
GHCND:AR000087155,1996-01-01,,,,,,,,,,,,59.0,,,,,,,,
GHCND:AR000087155,1997-01-01,,87,,,,,,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,59,,,,,,,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,22,,,,,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,0,,,,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,313,,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,95,,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,,,,,34.0,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,,,,,,,6.73,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,,,,103.0,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,,,,,,588.0,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,68.09,,,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,72.0,,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,,82.5,,,,,,,,,
GHCND:AR000087155,1997-01-01,,,,,,,,,,,,61.6,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,0,,,,,,,,,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,295,,,,,,,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,60,,,,,,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,,,,,,,,35.0,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,,,,,,,,,732.0,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,,,,69.5,,,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,,,,,79.6,,,,,,,,,
GHCND:AR000087155,1998-01-01,,,,,,,,,,,,59.3,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,2,,,,,,,,,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,294,,,,,,,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,95,,,,,,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,,,,,,,,27.0,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,,,,,,,,,948.0,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,,,,69.9,,,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,,,,,81.1,,,,,,,,,
GHCND:AR000087155,1999-01-01,,,,,,,,,,,,58.7,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,9,,,,,,,,,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,296,,,,,,,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,82,,,,,,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,,,,,,,,27.0,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,,,,,,,103.0,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,,,,,,,,,966.0,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,,,,69.6,,,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,,,,,80.0,,,,,,,,,
GHCND:AR000087155,2000-01-01,,,,,,,,,,,,59.2,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,4,,,,,,,,,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,298,,,,,,,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,102,,,,,,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,,,,,,,,28.0,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,,,,,,,100.0,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,,,,,,,,,699.0,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,,,,71.7,,,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,,,,,81.8,,,,,,,,,
GHCND:AR000087155,2001-01-01,,,,,,,,,,,,61.6,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,1,,,,,,,,,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,298,,,,,,,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,85,,,,,,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,,,,,,,,31.0,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,,,,,,,100.0,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,,,,,,,,,799.0,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,,,,71.1,,,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,,,,,80.8,,,,,,,,,
GHCND:AR000087155,2002-01-01,,,,,,,,,,,,61.3,,,,,,,,
GHCND:AR000087217,1995-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,1995-01-01,,,,8,,,,,,,,,,,,,,,,
GHCND:AR000087217,1995-01-01,,,,,,,,,,,,,,31.0,,,,,,
GHCND:AR000087217,1995-01-01,,,,,,,,,,,,57.3,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,9,,,,,,,,,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,293,,,,,,,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,129,,,,,,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,,,,,,,,28.0,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,,,,,,,108.0,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,,,,,,,,,1191.0,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,,,,70.0,,,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,,,,,82.4,,,,,,,,,
GHCND:AR000087217,1996-01-01,,,,,,,,,,,,57.6,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,3,,,,,,,,,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,299,,,,,,,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,125,,,,,,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,,,,,,,,30.0,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,,,,,,,106.0,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,,,,,,,,,879.0,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,,,,71.2,,,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,,,,,83.3,,,,,,,,,
GHCND:AR000087217,1997-01-01,,,,,,,,,,,,59.1,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,0,,,,,,,,,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,298,,,,,,,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,102,,,,,,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,,,,,,,,37.0,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,,,,,,,111.0,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,,,,,,,,,948.0,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,,,,69.5,,,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,,,,,81.1,,,,,,,,,
GHCND:AR000087217,1998-01-01,,,,,,,,,,,,58.0,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,5,,,,,,,,,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,275,,,,,,,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,101,,,,,,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,,,,,,,,28.0,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,,,,,,,105.0,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,,,,,,,,,1191.0,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,,,,69.0,,,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,,,,,80.4,,,,,,,,,
GHCND:AR000087217,1999-01-01,,,,,,,,,,,,57.5,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,11,,,,,,,,,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,290,,,,,,,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,95,,,,,,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,,,,,,,,20.0,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,,,,,,,114.0,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,,,,,,,,,1352.0,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,,,,68.2,,,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,,,,,80.3,,,,,,,,,
GHCND:AR000087217,2000-01-01,,,,,,,,,,,,56.1,,,,,,,,
GHCND:AR000087217,2003-01-01,,,,,0,,,,,,,,,,,,,,,
GHCND:AR000087217,2003-01-01,,,,8,,,,,,,,,,,,,,,,
GHCND:AR000087217,2003-01-01,,,,,,304,,,,,,,,,,,,,,
GHCND:AR000087217,2003-01-01,,,,,,,131,,,,,,,,,,,,,
